source_path,stem,category,cat_idx,binary_label
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos847_x264_220.npz,Normal_Videos847_x264_220,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos546_x264_208.npz,Normal_Videos546_x264_208,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos170_x264_67.npz,Normal_Videos170_x264_67,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting050_x264_239.npz,Shooting050_x264_239,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos032_x264_51.npz,Normal_Videos032_x264_51,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos038_x264_184.npz,Normal_Videos038_x264_184,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Explosion\Explosion026_x264_160.npz,Explosion026_x264_160,Explosion,5,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos812_x264_167.npz,Normal_Videos812_x264_167,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting030_x264_139.npz,Fighting030_x264_139,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos537_x264_253.npz,Normal_Videos537_x264_253,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Explosion\Explosion001_x264_37.npz,Explosion001_x264_37,Explosion,5,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary019_x264_181.npz,Burglary019_x264_181,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos344_x264_12.npz,Normal_Videos344_x264_12,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery109_x264_188.npz,Robbery109_x264_188,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents085_x264_277.npz,RoadAccidents085_x264_277,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing082_x264_104.npz,Stealing082_x264_104,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents091_x264_83.npz,RoadAccidents091_x264_83,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing105_x264_69.npz,Stealing105_x264_69,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos379_x264_67.npz,Normal_Videos379_x264_67,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing069_x264_49.npz,Stealing069_x264_49,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos800_x264_29.npz,Normal_Videos800_x264_29,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos693_x264_43.npz,Normal_Videos693_x264_43,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting047_x264_148.npz,Shoplifting047_x264_148,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary081_x264_24.npz,Burglary081_x264_24,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery133_x264_111.npz,Robbery133_x264_111,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos330_x264_96.npz,Normal_Videos330_x264_96,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos622_x264_159.npz,Normal_Videos622_x264_159,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting053_x264npz_130.npz,Shoplifting053_x264npz_130,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos098_x264_208.npz,Normal_Videos098_x264_208,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos631_x264_423.npz,Normal_Videos631_x264_423,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse036_x264_292.npz,Abuse036_x264_292,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents149_x264_133.npz,RoadAccidents149_x264_133,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary015_x264_68.npz,Burglary015_x264_68,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos474_x264_355.npz,Normal_Videos474_x264_355,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos920_x264_72.npz,Normal_Videos920_x264_72,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing052_x264_210.npz,Stealing052_x264_210,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson037_x264_49.npz,Arson037_x264_49,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos145_x264_280.npz,Normal_Videos145_x264_280,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse003_x264_229.npz,Abuse003_x264_229,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos519_x264_107.npz,Normal_Videos519_x264_107,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents113_x264_113.npz,RoadAccidents113_x264_113,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos186_x264_542.npz,Normal_Videos186_x264_542,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos358_x264_121.npz,Normal_Videos358_x264_121,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos723_x264_273.npz,Normal_Videos723_x264_273,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos138_x264_8009_3.npz,Normal_Videos138_x264_8009_3,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism044_x264_287.npz,Vandalism044_x264_287,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos233_x264_56.npz,Normal_Videos233_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos115_x264_18.npz,Normal_Videos115_x264_18,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos499_x264_145.npz,Normal_Videos499_x264_145,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos095_x264_64.npz,Normal_Videos095_x264_64,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos256_x264_117.npz,Normal_Videos256_x264_117,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos001_x264_35.npz,Normal_Videos001_x264_35,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery069_x264_42.npz,Robbery069_x264_42,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos112_x264_50.npz,Normal_Videos112_x264_50,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson025_x264_328.npz,Arson025_x264_328,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery073_x264_468.npz,Robbery073_x264_468,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery015_x264_170.npz,Robbery015_x264_170,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents014_x264_743.npz,RoadAccidents014_x264_743,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents058_x264_43.npz,RoadAccidents058_x264_43,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse009_x264_63.npz,Abuse009_x264_63,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos470_x264_74.npz,Normal_Videos470_x264_74,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos180_x264_344.npz,Normal_Videos180_x264_344,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos608_x264_558.npz,Normal_Videos608_x264_558,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos282_x264_256.npz,Normal_Videos282_x264_256,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos102_x264_63.npz,Normal_Videos102_x264_63,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing013_x264_577.npz,Stealing013_x264_577,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos757_x264_62.npz,Normal_Videos757_x264_62,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting014_x264_400.npz,Shooting014_x264_400,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting038_x264_181.npz,Shoplifting038_x264_181,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism005_x264_101.npz,Vandalism005_x264_101,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos497_x264_120.npz,Normal_Videos497_x264_120,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting032_x264_83.npz,Fighting032_x264_83,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson034_x264_150.npz,Arson034_x264_150,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing110_x264_108.npz,Stealing110_x264_108,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos596_x264_170.npz,Normal_Videos596_x264_170,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary093_x264_46.npz,Burglary093_x264_46,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos304_x264_179.npz,Normal_Videos304_x264_179,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse034_x264_97.npz,Abuse034_x264_97,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism016_x264_362.npz,Vandalism016_x264_362,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos515_x264_549.npz,Normal_Videos515_x264_549,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos199_x264_438.npz,Normal_Videos199_x264_438,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting009_x264_324.npz,Shoplifting009_x264_324,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson017_x264_86.npz,Arson017_x264_86,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing077_x264_1198.npz,Stealing077_x264_1198,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault008_x264_469.npz,Assault008_x264_469,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault025_x264_70.npz,Assault025_x264_70,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson032_x264_169.npz,Arson032_x264_169,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos649_x264_66.npz,Normal_Videos649_x264_66,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary074_x264_138.npz,Burglary074_x264_138,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing046_x264_643.npz,Stealing046_x264_643,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault039_x264_17.npz,Assault039_x264_17,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing015_x264_111.npz,Stealing015_x264_111,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery063_x264_132.npz,Robbery063_x264_132,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary041_x264_112.npz,Burglary041_x264_112,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse048_x264_211.npz,Abuse048_x264_211,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Explosion\Explosion038_x264_168.npz,Explosion038_x264_168,Explosion,5,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents006_x264_105.npz,RoadAccidents006_x264_105,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos799_x264_227.npz,Normal_Videos799_x264_227,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos416_x264_84.npz,Normal_Videos416_x264_84,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing084_x264_982.npz,Stealing084_x264_982,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos429_x264_213.npz,Normal_Videos429_x264_213,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing043_x264_300.npz,Stealing043_x264_300,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos250_x264_224.npz,Normal_Videos250_x264_224,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos738_x264_66.npz,Normal_Videos738_x264_66,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing010_x264_188.npz,Stealing010_x264_188,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery011_x264_101.npz,Robbery011_x264_101,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary087_x264_137.npz,Burglary087_x264_137,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos146_x264_50.npz,Normal_Videos146_x264_50,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson003_x264_249.npz,Arson003_x264_249,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos193_x264_222.npz,Normal_Videos193_x264_222,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos105_x264_43.npz,Normal_Videos105_x264_43,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse013_x264_304.npz,Abuse013_x264_304,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary026_x264_93.npz,Burglary026_x264_93,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos351_x264_368.npz,Normal_Videos351_x264_368,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos364_x264_43.npz,Normal_Videos364_x264_43,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting012_x264_72.npz,Fighting012_x264_72,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest035_x264_386.npz,Arrest035_x264_386,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos162_x264_72.npz,Normal_Videos162_x264_72,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery117_x264_209.npz,Robbery117_x264_209,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos109_x264_106.npz,Normal_Videos109_x264_106,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos395_x264_29.npz,Normal_Videos395_x264_29,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos036_x264_81.npz,Normal_Videos036_x264_81,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault015_x264_93.npz,Assault015_x264_93,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos373_x264_30.npz,Normal_Videos373_x264_30,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents065_x264_7.npz,RoadAccidents065_x264_7,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos227_x264_102.npz,Normal_Videos227_x264_102,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents129_x264_15.npz,RoadAccidents129_x264_15,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents106_x264_149.npz,RoadAccidents106_x264_149,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism038_x264npz_176.npz,Vandalism038_x264npz_176,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos582_x264_264.npz,Normal_Videos582_x264_264,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary086_x264_202.npz,Burglary086_x264_202,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos695_x264_404.npz,Normal_Videos695_x264_404,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos850_x264_133.npz,Normal_Videos850_x264_133,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing097_x264_71.npz,Stealing097_x264_71,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos490_x264_512.npz,Normal_Videos490_x264_512,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos082_x264_74.npz,Normal_Videos082_x264_74,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos585_x264_111.npz,Normal_Videos585_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents087_x264_265.npz,RoadAccidents087_x264_265,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing111_x264_293.npz,Stealing111_x264_293,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos624_x264_309.npz,Normal_Videos624_x264_309,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary065_x264_584.npz,Burglary065_x264_584,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery127_x264_78.npz,Robbery127_x264_78,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos277_x264_1519.npz,Normal_Videos277_x264_1519,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos539_x264_62.npz,Normal_Videos539_x264_62,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents105_x264_134.npz,RoadAccidents105_x264_134,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos426_x264_109.npz,Normal_Videos426_x264_109,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery046_x264_52.npz,Robbery046_x264_52,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary028_x264_59.npz,Burglary028_x264_59,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos376_x264_284.npz,Normal_Videos376_x264_284,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos043_x264_107.npz,Normal_Videos043_x264_107,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos919_x264_22.npz,Normal_Videos919_x264_22,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents100_x264_34.npz,RoadAccidents100_x264_34,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents079_x264_82.npz,RoadAccidents079_x264_82,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting055_x264_423.npz,Shoplifting055_x264_423,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson005_x264_72.npz,Arson005_x264_72,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos445_x264_132.npz,Normal_Videos445_x264_132,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos604_x264_90.npz,Normal_Videos604_x264_90,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse010_x264_70.npz,Abuse010_x264_70,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing061_x264_149.npz,Stealing061_x264_149,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos526_x264_546.npz,Normal_Videos526_x264_546,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos844_x264_40.npz,Normal_Videos844_x264_40,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery144_x264_49.npz,Robbery144_x264_49,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery087_x264_62.npz,Robbery087_x264_62,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents116_x264npz_38.npz,RoadAccidents116_x264npz_38,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting053_x264_57.npz,Shooting053_x264_57,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos378_x264_29.npz,Normal_Videos378_x264_29,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery062_x264_224.npz,Robbery062_x264_224,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary039_x264_587.npz,Burglary039_x264_587,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos493_x264_56.npz,Normal_Videos493_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos366_x264_40.npz,Normal_Videos366_x264_40,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse042_x264_1779.npz,Abuse042_x264_1779,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos860_x264_66.npz,Normal_Videos860_x264_66,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery020_x264_274.npz,Robbery020_x264_274,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos456_x264_247.npz,Normal_Videos456_x264_247,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism050_x264npz_57.npz,Vandalism050_x264npz_57,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos138_x264_8009_11.npz,Normal_Videos138_x264_8009_11,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos047_x264_444.npz,Normal_Videos047_x264_444,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents135_x264_73.npz,RoadAccidents135_x264_73,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson053_x264_421.npz,Arson053_x264_421,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos427_x264_107.npz,Normal_Videos427_x264_107,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery067_x264_249.npz,Robbery067_x264_249,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos861_x264_89.npz,Normal_Videos861_x264_89,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse006_x264_271.npz,Abuse006_x264_271,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery052_x264_224.npz,Robbery052_x264_224,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos359_x264_56.npz,Normal_Videos359_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos865_x264_103.npz,Normal_Videos865_x264_103,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents093_x264_113.npz,RoadAccidents093_x264_113,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos514_x264_286.npz,Normal_Videos514_x264_286,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos784_x264_61.npz,Normal_Videos784_x264_61,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting049_x264_96.npz,Fighting049_x264_96,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos942_x264_45.npz,Normal_Videos942_x264_45,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos252_x264_111.npz,Normal_Videos252_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos065_x264_53.npz,Normal_Videos065_x264_53,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary036_x264_62.npz,Burglary036_x264_62,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism031_x264_112.npz,Vandalism031_x264_112,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos523_x264_24.npz,Normal_Videos523_x264_24,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse017_x264_118.npz,Abuse017_x264_118,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos371_x264_2307.npz,Normal_Videos371_x264_2307,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos918_x264_47.npz,Normal_Videos918_x264_47,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos234_x264_336.npz,Normal_Videos234_x264_336,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos265_x264_82.npz,Normal_Videos265_x264_82,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos708_x264_173.npz,Normal_Videos708_x264_173,Normal_Videos,7,0
