source_path,label
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_AszvEN7z_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_88ndrvAZpE8_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_чЫСцОзцЛНф╕ЛщдРхОЕф╕Ач╛дх░Пф╝ЩцЙУцЮ╢цЦЧцо┤ шАБцЭ┐чЮмщЧ┤хПСщгЩф║Ж_urlgot_267_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_F7W6PQ3V3y8_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi087_03.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi137_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gnBmOf7v_1_02.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi064_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ф╕дхе│хнРх║ЧщЗМцЙУцЮ╢я╝МхН┤х╝ХхПСцХ░хРНчФ╖хнРхЗ║цЙЛя╝МцШпф╗Аф╣ИхОЯхЫая╝ЯчЫСцОзцЛНф╕ЛхЕичиЛ_urlgot_221_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_хРМшбМшАБцЭ┐хПлцЭех╕оц┤╛цЙУцЮ╢я╝Мф╕Лф╕АчзТцЬЙф║║шзБцн╗чеЮф║Жя╝МчЫСцОзцЛНф╕ЛцГичГИчФ╗щЭвя╝Б_urlgot_224_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi112_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HgwpC5Xx_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_ECoMcgjR_0_02.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi062_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi102_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cAp5A44HRS8_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NPeKBgURcxI_2_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XJfaYlr0_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_7R1m3V8C30g_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aKK0B4kpKZA_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_rp9hJAQE_0_06.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi025_03.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi122_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_CKzrrb7E_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi150_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NpznjZe7A2M_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_bd48s5BpoGY_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eF5S8iGLAm4_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi147_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pKOUG5AqLpY_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Q876qiBJYfA_2_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1XFiS6Lt_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_775_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_lI17Q0j3_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi004_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ou8ssKOQzI0_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_asdasda_109_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_NxtwlqSnLbY_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RbpXgk5M1S0_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_iHUwZBSx_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_H1AzC-GyKto_1_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_rfthfd_534_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_J2Am3J0z_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi006_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_X6V5o-uCYF4_3_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_1MVS2QPWbHc_2_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aKgSasWRJ2s_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_4_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_1Kbw1bUw_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XQR0CvyY_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_v8cACThQ_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1087_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1OXrIaQK_0_03.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi010_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3qsou7p57Nk_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (2)_66_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (1)_55_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zbg2jsE4_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dt8YUGoOSgQ_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi116_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Cce4ogHp_1_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPIeYvRgo6I_2_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_2_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_s-jW4cyavW0_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_2_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RNOSWjgC_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi050_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_JRL5Vvql_1_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fwEk96k8g_I_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_OAfV0xPIhZw_1_02.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi082_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_2sy_eLpH-PI_0_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H_VQJU0Bqpc_2_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_r8PX3ZJ1_II_0_03.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi077_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7qtRgyFsk3s_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_U-rD98WfBYs_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_aIg9Yb0O7Hg_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_c7j3qEqO_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_48J5lk4QcpE_3_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RTCFGASH_573_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_lmfaDmCCRoY_6_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_5_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_4_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TX2ePcRo_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPIeYvRgo6I_1_02.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi077_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uGGFPY75IYQ_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gDeDWPVe_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi018_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_bqZo64e6_1_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uz4dXoN5_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Q1ycSrzoM2c_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi129_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_H_VQJU0Bqpc_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PFw7SeFOD04_1_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C3cT1JGv_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_K_7hT4N2QCE_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_2_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kMI2JME3Aag_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_kMI2JME3Aag_1_00.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi075_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi109_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_DHhyNrXr_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_kExp3yhspR0_2_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kMI2JME3Aag_2_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_mRqg-WXiR7Q_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback_93_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ep1_I0f-u7g_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi128_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tIvvuvuJFYc_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BUjGBAPb_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_1MVS2QPWbHc_4_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_s83GiLts_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_4_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JgXAUoyJ_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_gR4OsEPl894_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oMZpqizQ_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jILBnY3lB2Q_2_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_3_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a39igxDY_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_16O0PIQP_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_0Ow4cotKOuw_2_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_39BFeYnbu-I_8_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_774_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ug2tQMG8DC0_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_2_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_cJvLTWGs-SE_0_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_X6V5o-uCYF4_4_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_4_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_GafFu4IZtIA_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UIsigi4O-sI_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UvLAudRA91Y_2_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Suv_mMs8J9g_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vBwKQfJYG1Q_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_2_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_781_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uXf4C-YwbtM_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_16O0PIQP_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_umOs1WLBkuo_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_qrWTk-2a13o_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_310cmTrl_0_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi002_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_1_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_as4zD6d86q0_1_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_7_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_3_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi042_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yDKfgkb2_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_b6XfVAZC9Zs_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_чЫСцОз-шЛ▒хЫ╜шнжхпЯцЪ┤хКЫцо┤цЙУхе│хлМчКп_urlgot_210_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C4SQF-UZzkA_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi073_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_S5dmvVF4_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Fighting014_x264_1_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_QkqaGJ9x_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_McDxnU7x_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Km94kW0O_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wk5WCCti_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dKqbUbuRxB4_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_I-x0G5pAan0_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Wby1vUy8aYI_1_09.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi135_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vnUS5WN7_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_WPK4WLlc_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_q2yEYFD5_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_ASGGSDG_183_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Jt4WbOZeT7s_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_p1bUxYeJ_1_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi090_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZIj9BzT4_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Ri_poPbOu-k_2_00.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi088_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_AkTZX27QhjE_4_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_e4U3gEDEB58_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi109_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cJvLTWGs-SE_1_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_3_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Xmmy8LvV_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_JECBfnp2ZXc_6_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_MhiGg6f7_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_fsVC-FnnklU_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sLOqgf6N_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_4_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_bzw-HKuuQbg_5_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_7_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_eifiXLWYul8_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4Fqxw7Nl_0_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi114_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_zuCTuKvj_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_5_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_PlHzsigAFas_7_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NpznjZe7A2M_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_as4zD6d86q0_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NPeKBgURcxI_1_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4RqDG4I4iAk_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_F7W6PQ3V3y8_7_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_nNUeqFgG_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0YbzxGPE_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_2sy_eLpH-PI_1_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1A3zEkCHBl8_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_asdasda_113_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_EGhykgb4_0_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi009_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_bUaC34RU_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tUzd4cN2_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_4_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_4_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi139_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_5_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Ri_poPbOu-k_2_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_j83up7ni_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NPeKBgURcxI_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_aKgSasWRJ2s_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cHsy9xWM_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HVSv9sgz2ZI_2_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1QixA5m2_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_R1A_AxUKosk_3_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oIEZ45OCmAw_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_SNGRni0hBUM_0_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi119_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_1_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gR4OsEPl894_2_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BKtajPcB_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_2_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi080_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1019_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_0TFi8D8IBg4_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pKOUG5AqLpY_1_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi150_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_uNtsEcFR_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oVMhWJIpHnc_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_OAFsSiyX_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JwTPruSFTjk_1_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Kx5lWLPZ0Y0_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XJfaYlr0_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_dP20avzQAf8_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_AF4Rk1I2_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_reg_495_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_EtRfZ2KP_5_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_mRqg-WXiR7Q_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4grE6XdY_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_89UQqPuR4Q4_0_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gJDvtfRrM7k_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_4_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_s3gaPKuW_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_JJG0bHPur50_1_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_2_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_AkTZX27QhjE_2_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3djtKN3k_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_AsGAgf8U2rk_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_5zVqOS0l_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1dsLuL5Lvbc_3_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi129_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cqP8OyUh_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HVSv9sgz2ZI_1_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0H2s9UJcNJ0_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JPIeYvRgo6I_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7qtRgyFsk3s_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jXrwQsZJ_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_9F6pZn73_0_01.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi013_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_bqZo64e6_2_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_2_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TYX5vuHO_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tuQyUHkOpdk_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi041_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_SaIUKN4N_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1082_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_JECBfnp2ZXc_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi092_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_fK7CSrQ6OpM_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wNTaSOXj_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NPeKBgURcxI_2_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_5_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi072_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZPhVyVZt_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ile3EVQA_1_07.jpg,1
